internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
132912,Enigmopora darveliensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Enigmopora,darveliensis,,,,,"Ditlev, 2003",
132913,Acropora rudis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,rudis,,,,,"(Rehberg, 1892)",
132914,Acropora maryae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,maryae,,,,,"Veron, 2002",
132918,Pectinia pygmaeus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PECTINIIDAE,Pectinia,pygmaeus,,,,,"Veron, 2002",
132919,Acropora stoddarti,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,stoddarti,,,,,"Pillai &amp; Scheer, 1976",
132920,Echinopora ashmorensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Echinopora,ashmorensis,,,,,"Veron, 1990",
132921,Porites branneri,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,branneri,,,,,"Rathbun, 1887","Although this species is commonly considered to occur in the Caribbean (southern Caribbean to Jamaica and the Cayman Islands), it is likely that the form in the Caribbean is a different taxon (Weil 1992)."
132924,Pachyseris gemmae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,AGARICIIDAE,Pachyseris,gemmae,,,,,"Nemenzo, 1955",
132926,Madracis asanoi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ASTROCOENIIDAE,Madracis,asanoi,,,,,"Yabe &amp; Sugiyama, 1941",
132927,Leptoseris striata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,AGARICIIDAE,Leptoseris,striata,,,,,"(Fenner &amp; Veron, 2000)",
132928,Pectinia lactuca,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PECTINIIDAE,Pectinia,lactuca,,,,,"(Pallas, 1766)",
132929,Acanthastrea subechinata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Acanthastrea,subechinata,,,,,"Veron, 2002",
132930,Montipora gaimardi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,gaimardi,,,,,"Bernard, 1897",
132931,Acropora willisae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,willisae,,,,,"Veron &amp; Wallace, 1984",
132932,Montipora orientalis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,orientalis,,,,,"Nemenzo, 1967",
132933,Acropora carduus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,carduus,,,,,"(Dana, 1846)",
132934,Acropora tanegashimensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,tanegashimensis,,,,,"Veron, 1990",
132935,Acropora plumosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,plumosa,,,,,"Wallace &amp; Wolstenholme, 1998",
132937,Acropora spathulata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,spathulata,,,,,"(Brook, 1891)",This species may be confused with <i>A. millepora</i>. Wallace 1999 recognizes it as distinct based on morphology and reproductive data from Willis <i>et al</i>. (1997). However Veron (2000) does not recognize this species.
132938,Porites evermanni,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,evermanni,,,,,"Vaughan, 1907",
132939,Heterocyathus sulcatus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,CARYOPHYLLIIDAE,Heterocyathus,sulcatus,,,,,"Verrill, 1866",
132941,Indophyllia macassarensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Indophyllia,macassarensis,,,,,"Best &amp; Hoeksema, 1987",
132942,Montipora patula,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,patula,,,,,"Verrill, 1864",
132943,Stylophora madagascarensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,POCILLOPORIDAE,Stylophora,madagascarensis,,,,,"Veron, 2002",
132944,Montipora nodosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,nodosa,,,,,"(Dana, 1846)",
132945,Porites colonensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,colonensis,,,,,"Zlatarski, 1990",
132946,Acropora lianae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,lianae,,,,,"Nemenzo, 1967",
132947,Echinophyllia echinoporoides,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PECTINIIDAE,Echinophyllia,echinoporoides,,,,,"Veron &amp; Pichon, 1979",
132949,Goniopora pendulus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Goniopora,pendulus,,,,,"Veron, 1985",
132950,Acropora macrostoma,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,macrostoma,,,,,"(Brook, 1891)",
132951,Acropora rufus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,rufus,,,,,"Veron, 2002",
132952,Acropora variabilis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,variabilis,,,,,"(Klunzinger, 1879)",
132953,Merulina scheeri,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MERULINIDAE,Merulina,scheeri,,,,,"Head, 1983",
132955,Goniopora pearsoni,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Goniopora,pearsoni,,,,,"Veron, 2002",
132957,Turbinaria bifrons,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,DENDROPHYLLIIDAE,Turbinaria,bifrons,,,,,"Brüggemann, 1877",
132959,Porites desilveri,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,desilveri,,,,,"Veron, 2002",
132961,Oculina tenella,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,OCULINIDAE,Oculina,tenella,,,,,"(De Pourtales, 1871)",
132962,Symphyllia erythraea,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Symphyllia,erythraea,,,,,"(Klunzinger, 1879)",
132963,Manicina areolata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Manicina,areolata,,,,,"(Linnaeus, 1758)",
132964,Fungia taiwanensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FUNGIIDAE,Fungia,taiwanensis,,,,,"Hoeksema &amp; Dai, 1991",
132967,Euphyllia yaeyamaensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,EUPHYLLIDAE,Euphyllia,yaeyamaensis,,,,,"(Shirai, 1980)",
132968,Halomitra clavator,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FUNGIIDAE,Halomitra,clavator,,,,,"Hoeksema, 1989",
132970,Agaricia lamarcki,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,AGARICIIDAE,Agaricia,lamarcki,,,,,"Milne Edwards &amp; Haime, 1851",
132971,Acropora tumida,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,tumida,,,,,"(Verrill, 1866)",
132972,Acropora paniculata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,paniculata,,,,,"Verrill, 1902",
132973,Anacropora matthai,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Anacropora,matthai,,,,,"Pillai, 1973",
132974,Plerogyra discus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,EUPHYLLIDAE,Plerogyra,discus,,,,,"Veron &amp; Fenner, 2000",
132977,Montipora stilosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,stilosa,,,,,"(Ehrenberg, 1834)",
132979,Favites complanata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,complanata,,,,,"(Ehrenberg, 1834)",
132981,Acropora hemprichii,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,hemprichii,,,,,"(Ehrenberg, 1834)",
132982,Montigyra kenti,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MEANDRINIDAE,Montigyra,kenti,,,,,"Matthai, 1928",
132984,Acropora derawanensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,derawanensis,,,,,"Wallace, 1997",
132985,Turbinaria radicalis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,DENDROPHYLLIIDAE,Turbinaria,radicalis,,,,,"Bernard, 1896",
132987,Echinopora gemmacea,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Echinopora,gemmacea,,,,,"Lamarck, 1816",
132988,Acropora longicyathus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,longicyathus,,,,,"(Milne Edwards &amp; Haime, 1860)",
132989,Psammocora interstinctus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,SIDERASTREIDAE,Psammocora,interstinctus,,,,,Claereboudt 2006,"Although this species appears in Claereboudt (2006), a full description has not yet been formally published."
132990,Acropora multiacuta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,multiacuta,,,,,"Nemenzo, 1967",
132991,Coscinaraea crassa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,SIDERASTREIDAE,Coscinaraea,crassa,,,,,"Veron &amp; Pichon, 1980",
132993,Zoopilus echinatus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FUNGIIDAE,Zoopilus,echinatus,,,,,"Dana, 1846",
132994,Favites vasta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,vasta,,,,,"(Klunzinger, 1879)",
132995,Goniopora planulata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Goniopora,planulata,,,,,"Ehrenberg, 1834",
132996,Fungia seychellensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FUNGIIDAE,Fungia,seychellensis,,,,,"Hoeksema, 1993",
132999,Millepora nitida,ANIMALIA,CNIDARIA,MILLEPORINA,HYDROZOA,MILLEPORIDAE,Millepora,nitida,,,,,Verrill 1868,This species was at one point considered a synonym of <i>M. alcicornis</i> (Boschma 1948) but is now considered a distinct species (Boschma 1962).
133060,Goniastrea favulus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Goniastrea,favulus,,,,,"(Dana, 1846)",
133062,Mycetophyllia lamarckiana,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Mycetophyllia,lamarckiana,,,,,"Milne Edwards &amp; Haime, 1848",
133061,Acropora tizardi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,tizardi,,,,,"(Brook, 1892)",
133002,Seriatopora stellata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,POCILLOPORIDAE,Seriatopora,stellata,,,,,"Quelch, 1886",
133003,Leptastrea bewickensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Leptastrea,bewickensis,,,,,"Veron &amp; Pichon, 1977",
133064,Montipora florida,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,florida,,,,,"Nemenzo, 1967",
133004,Simplastrea vesicularis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,OCULINIDAE,Simplastrea,vesicularis,,,,,"Umbgrove, 1939",
133075,Palauastrea ramosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ASTROCOENIIDAE,Palauastrea,ramosa,,,,,"Yabe &amp; Sugiyama, 1941",
133005,Anacropora spumosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Anacropora,spumosa,,,,,"Veron Turak &amp; DeVantier, 2000",
133006,Acropora palmata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,palmata,,,,,"(Lamarck, 1816)",
133077,Coscinaraea mcneilli,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,SIDERASTREIDAE,Coscinaraea,mcneilli,,,,,Wells 1962,
133007,Montipora malampaya,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,malampaya,,,,,"Nemenzo, 1967",
133078,Favites acuticollis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,acuticollis,,,,,"(Ortmann, 1889)",
133079,Montipora meandrina,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,meandrina,,,,,"(Ehrenberg, 1834)",
133009,Favia albidus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favia,albidus,,,,,"Veron, 2002",
133080,Acropora selago,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,selago,,,,,"(Studer, 1878)",
133081,Acropora kirstyae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,kirstyae,,,,,"Veron &amp; Wallace, 1984",
133010,Acropora elseyi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,elseyi,,,,,"(Brook, 1892)",
133011,Pocillopora ankeli,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,POCILLOPORIDAE,Pocillopora,ankeli,,,,,"Scheer &amp; Pillai, 1974",
133012,Montastraea franksi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Montastraea,franksi,,,,,"(Gregory, 1895)","Until recently, this species was included in <em>M. annularis</em> (Weil and Knowlton 1994) along with <em>M. faveolata</em>. Consequently, most studies prior to 1994 do not distinguish between the three species, and information on population is difficult to disaggregate for the three taxa."
133014,Goniopora polyformis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Goniopora,polyformis,,,,,"Zou, 1980",
133086,Acropora lamarcki,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,lamarcki,,,,,"Veron, 2002",
133015,Montipora millepora,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,millepora,,,,,"Crossland, 1952",
133017,Acropora plana,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,plana,,,,,"Nemenzo, 1967",
133089,Echinophyllia patula,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PECTINIIDAE,Echinophyllia,patula,,,,,"(Hodgson &amp; Ross, 1982)",
133018,Acropora minuta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,minuta,,,,,"Veron, 2002",
133019,Galaxea cryptoramosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,OCULINIDAE,Galaxea,cryptoramosa,,,,,"Fenner &amp; Veron, 2000",
133092,Astreopora incrustans,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Astreopora,incrustans,,,,,"Bernard, 1896",
133093,Alveopora daedalea,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Alveopora,daedalea,,,,,"Forskål, 1775",
133022,Montipora niugini,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,niugini,,,,,"Veron, 2002",
133094,Psammocora nierstraszi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,SIDERASTREIDAE,Psammocora,nierstraszi,,,,,Horst 1921,
133096,Porites columnaris,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,columnaris,,,,,"Klunzinger, 1879",
133026,Mycedium mancaoi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PECTINIIDAE,Mycedium,mancaoi,,,,,"Nemenzo, 1979",
133027,Siderastrea radians,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,SIDERASTREIDAE,Siderastrea,radians,,,,,(Pallas 1766),
133100,Agaricia undata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,AGARICIIDAE,Agaricia,undata,,,,,"(Ellis &amp; Solander, 1786)",
133101,Goniastrea minuta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Goniastrea,minuta,,,,,"Veron, 2002",
133030,Acropora tutuilensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,tutuilensis,,,,,"Hoffmeister, 1925",
133102,Dichocoenia stokesii,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MEANDRINIDAE,Dichocoenia,stokesii,,,,,"Milne Edwards &amp; Haime, 1848",
133031,Montipora effusa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,effusa,,,,,"Dana, 1846",
133103,Acropora pinguis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,pinguis,,,,,"Wells, 1950",
133032,Lobophyllia flabelliformis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Lobophyllia,flabelliformis,,,,,"Veron, 2002",
133104,Acropora elegantula,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,elegantula,,,,,"(Ortmann, 1889)",
133033,Acropora pulchra,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,pulchra,,,,,"(Brook, 1891)",
133035,Acropora insignis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,insignis,,,,,"Nemenzo, 1967",
133107,Porites attenuata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,attenuata,,,,,"Nemenzo, 1955",
133036,Fungia curvata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FUNGIIDAE,Fungia,curvata,,,,,"(Hoeksema, 1989)",
133108,Hydnophora bonsai,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MERULINIDAE,Hydnophora,bonsai,,,,,Veron 1990,
133037,Mycetophyllia reesi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Mycetophyllia,reesi,,,,,"Wells, 1973",
133109,Galaxea acrhelia,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,OCULINIDAE,Galaxea,acrhelia,,,,,"Veron, 2002",
133110,Ctenactis crassa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FUNGIIDAE,Ctenactis,crassa,,,,,"(Dana, 1846)",
133039,Turbinaria conspicua,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,DENDROPHYLLIIDAE,Turbinaria,conspicua,,,,,"Bernard, 1896",
133111,Montipora saudii,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,saudii,,,,,"Turak DeVantier &amp; Veron, 2000",
133040,Echinopora mammiformis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Echinopora,mammiformis,,,,,"(Nemenzo, 1959)",
133112,Acropora caroliniana,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,caroliniana,,,,,"Nemenzo, 1976",
133113,Montipora cactus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,cactus,,,,,"Bernard, 1897",
133042,Millepora complanata,ANIMALIA,CNIDARIA,MILLEPORINA,HYDROZOA,MILLEPORIDAE,Millepora,complanata,,,,,Lamarck 1816,
133114,Duncanopsammia axifuga,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,DENDROPHYLLIIDAE,Duncanopsammia,axifuga,,,,,"(Milne Edwards &amp; Haime, 1848)",
133115,Acropora retusa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,retusa,,,,,"(Dana, 1846)",
133118,Porites sillimaniana,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,sillimaniana,,,,,"Nemenzo, 1976",
133047,Mycetophyllia aliciae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Mycetophyllia,aliciae,,,,,"Wells, 1973",
133119,Plerogyra cauliformis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,EUPHYLLIDAE,Plerogyra,cauliformis,,,,,"Ditlev, 2003",
133048,Astreopora suggesta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Astreopora,suggesta,,,,,"Wells, 1954",
133120,Acropora latistella,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,latistella,,,,,"(Brook, 1891)",
133121,Siderastrea glynni,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,SIDERASTREIDAE,Siderastrea,glynni,,,,,"Budd &amp; Guzman, 1994",
133050,Acropora vermiculata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,vermiculata,,,,,"Nemenzo, 1967",
133122,Acropora plantaginea,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,plantaginea,,,,,"(Lamarck, 1816)",
133051,Goniopora norfolkensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Goniopora,norfolkensis,,,,,"Veron &amp; Pichon, 1982",
133123,Porites cumulatus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,cumulatus,,,,,"Nemenzo, 1955",
133052,Echinopora irregularis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Echinopora,irregularis,,,,,"Veron Turak &amp; DeVantier, 2000",
133124,Dendrogyra cylindrus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MEANDRINIDAE,Dendrogyra,cylindrus,,,,,"Ehrenberg, 1834",
133053,Scolymia cubensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Scolymia,cubensis,,,,,"(Milne Edwards &amp; Haime, 1849)",
133125,Acropora fenneri,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,fenneri,,,,,"Veron, 2002",
133126,Symphyllia hassi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Symphyllia,hassi,,,,,"Pillai &amp; Scheer, 1976",
133056,Montipora spongiosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,spongiosa,,,,,"(Ehrenberg, 1834)",
133128,Acropora pruinosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,pruinosa,,,,,"(Brook, 1893)",
133057,Euphyllia paradivisa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,EUPHYLLIDAE,Euphyllia,paradivisa,,,,,"Veron, 1990",
133129,Astreopora ocellata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Astreopora,ocellata,,,,,"Bernard, 1896",
133130,Acropora paragemmifera,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,paragemmifera,,,,,"Claereboudt, 2006",Resembles <i>A. gemmifera</i> (Claereboudt 2006).
133059,Platygyra verweyi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Platygyra,verweyi,,,,,"Wijsman-Best, 1976",
133065,Tubipora musica,ANIMALIA,CNIDARIA,ALCYONACEA,ANTHOZOA,TUBIPORIDAE,Tubipora,musica,,,,,Linnaeus 1758,
133131,Montipora friabilis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,friabilis,,,,,"Bernard, 1897",
133067,Platygyra yaeyamaensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Platygyra,yaeyamaensis,,,,,"Eguchi &amp; Shirai, 1977",
133133,Acropora abrolhosensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,abrolhosensis,,,,,"Veron, 1985",
133068,Platygyra sinensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Platygyra,sinensis,,,,,"(Milne Edwards &amp; Haime, 1849)",
133134,Montastraea annularis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Montastraea,annularis,,,,,"(Ellis &amp; Solander, 1786)","<em>Montastraea&#160;annularis</em> (Weil and Knowlton 1994) has recently been split into three species including <em>M. faveolata</em> and <em>M. franksi</em>. Consequently, most studies prior to 1994 do not distinguish between the three species, and information on population is difficult to disaggregate for the three taxa."
133069,Astreopora cucullata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Astreopora,cucullata,,,,,"Lamberts, 1980",
133135,Madracis pharensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ASTROCOENIIDAE,Madracis,pharensis,,,,,"(Heller, 1868)",
133072,Montipora echinata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,echinata,,,,,"Veron DeVantier &amp; Turak, 2000",
133138,Acropora parapharaonis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,parapharaonis,,,,,"Veron, 2002",
133073,Porites bernardi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,bernardi,,,,,"Vaughan, 1907","Recognised by Fenner (2005) but not by Veron (2000). May be a synonym of <em>P. superfusa</em> Gardner, 1935."
133074,Goniastrea deformis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Goniastrea,deformis,,,,,"Veron, 1990",
133141,Schizoculina fissipara,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,OCULINIDAE,Schizoculina,fissipara,,,,,"(Milne Edwards &amp; Haime, 1850)",
